234	404	4	892333830
85	476	3	879453018
13	740	1	882140355
596	123	2	883539767
234	609	3	892335186
159	1013	4	880557170
356	331	3	891405619
189	317	4	893265826
608	276	2	880404975
496	77	2	876066531
174	140	4	886515514
387	320	4	886480325
151	497	5	879524325
442	67	3	883389028
209	14	3	883417547
455	197	5	879111057
592	1008	4	882608357
612	926	2	875324789
532	195	5	892521554
476	343	4	883365634
87	824	3	879877043
526	676	5	885682370
600	583	3	888451977
566	117	4	881650886
495	357	5	888633277
535	813	5	879618777
518	13	4	876823266
498	484	4	881957546
416	712	4	886318795
455	627	3	879111705
537	215	3	886031342
272	423	4	879454939
214	175	5	892668153
603	157	1	891957031
504	56	3	887832643
380	1065	4	885478519
561	393	2	885810309
506	183	5	874874308
276	655	4	874791297
457	357	5	882396735
426	208	4	879442161
544	286	4	884795135
54	255	3	882153415
592	251	5	882607955
303	443	4	879468459
344	210	4	884814401
336	763	3	877756890
594	286	3	875917841
537	330	2	886029488
620	1043	4	889988340
130	1231	4	878537778
90	310	3	891382240
481	659	5	885829153
17	294	4	885166209
543	516	4	876896210
136	475	4	882693339
49	1067	3	888068842
533	484	3	879190724
325	548	3	891480086
586	176	3	884061623
429	188	4	882386566
417	264	2	879649763
595	289	4	886920602
368	145	2	889783586
295	427	4	879517412
483	20	2	878952993
405	383	1	885547605
387	659	4	886480325
489	266	5	891446232
500	988	3	883864840
279	1215	2	884556545
425	305	3	890346411
606	124	3	878143246
457	372	4	882548382
558	847	4	879436396
601	257	2	876347224
480	127	3	891207715
554	951	3	876369840
411	50	5	892845604
592	318	5	882955863
429	117	4	882387757
236	318	5	890116539
405	388	4	885547558
476	1118	3	883364392
493	127	3	884130416
456	95	4	881373756
488	172	3	891293863
534	150	3	877807873
70	204	3	884066399
537	1019	1	886031606
104	3	3	888465739
504	723	4	887910896
279	869	1	892176473
452	636	5	885816916
188	121	4	875073647
551	2	2	892784780
280	66	5	891701148
437	288	2	880139533
619	809	1	885954238
365	340	5	891303536
200	423	5	884129275
493	275	1	884131357
437	83	4	880140325
430	56	4	877226323
303	264	3	879466214
590	150	5	879438878
235	692	4	889655595
293	1016	2	888905086
334	58	4	891546914
518	118	5	876823804
536	189	5	882360143
483	107	3	878951717
275	420	2	875154535
346	642	3	874949952
278	538	4	891295164
197	322	3	891409475
524	1456	3	884635031
83	4	2	880336655
286	312	4	884069415
163	879	2	891219643
537	194	3	886030891
498	203	5	881961547
588	258	4	890014591
577	932	3	880471287
220	289	4	881198113
585	1266	3	891286059
559	191	5	891034139
582	826	3	882962652
216	789	5	880233957
279	1206	5	884986688
592	147	4	882608357
194	1411	1	879554331
483	432	3	884047278
533	528	4	879438999
527	87	3	879456132
271	527	5	885848736
19	210	3	885412840
82	121	4	876311387
301	51	4	882078928
221	282	4	875244558
373	1133	3	877112076
475	259	5	891628024
623	50	5	891035112
628	270	5	880776981
92	4	4	875654222
421	4	3	892241624
497	724	5	879310445
239	634	4	889180487
567	1020	3	882425820
551	550	5	892784130
465	603	4	883531284
51	479	3	883498655
554	274	3	876232317
623	275	5	891035112
95	509	4	879197728
621	263	1	883800011
617	294	1	883788511
601	276	4	876346890
391	646	4	877399066
43	276	4	883954876
537	172	3	886030707
66	294	4	883601089
354	1085	3	891219432
541	596	4	884645816
291	369	3	874834388
145	312	3	885622510
489	301	3	891366805
11	286	5	891901606
533	151	3	879192474
501	293	4	883347823
130	436	3	875801573
347	176	3	881653866
347	655	5	881653973
474	382	3	887927339
450	192	4	882467868
579	111	4	880952142
504	58	3	887837740
291	416	4	875087100
178	783	4	886678484
398	737	2	875811449
622	993	4	882590809
500	325	3	883864862
463	288	1	889943851
524	613	4	884637347
535	591	4	879617977
507	316	5	889964844
536	227	5	882361066
497	1000	2	878759777
425	1016	3	878739054
497	645	3	878759659
92	396	3	875654733
456	603	5	881373019
449	9	4	879958624
59	581	5	888206015
194	991	2	879520306
589	678	4	883352735
474	1518	3	887927338
425	346	5	890346198
460	303	3	882910553
560	258	5	879975116
614	117	3	879464352
516	902	5	891290565
627	699	1	879530263
472	715	4	875982607
449	1195	5	880410754
585	1524	3	891283124
608	162	3	880406862
574	690	3	891279174
417	825	4	879646463
533	195	4	879439082
553	151	5	879949181
148	521	1	877398836
445	1252	1	891199749
332	234	5	888360342
304	111	3	884968264
425	201	3	878738104
57	295	5	883698581
548	258	4	891042474
487	226	3	883531085
532	121	4	888636374
56	523	4	892676970
295	204	4	879517655
232	166	4	888549815
312	663	5	891699599
600	1407	2	888453083
259	97	4	874809292
344	89	5	884814479
536	402	4	882361042
249	257	3	879571715
501	475	5	883348080
195	740	3	890985743
234	517	3	892333919
457	100	5	882393244
459	100	1	879562859
385	498	3	879441942
517	597	4	892660034
566	772	4	881650467
487	748	4	883440540
567	298	4	882426279
308	928	4	887742103
215	195	5	891435655
621	107	4	880737311
451	288	5	879012470
514	658	4	875463028
629	284	4	880117719
472	234	4	875980081
523	66	4	883702292
280	1182	3	891702214
313	484	5	891016193
141	284	5	884585071
331	682	5	877196820
184	79	3	889909551
567	191	3	882427124
551	317	5	892777092
429	250	2	882386357
94	29	2	891723883
385	191	2	879444597
193	895	1	889123777
601	196	3	876349810
328	117	4	885046420
497	153	4	878759659
244	357	5	880605553
486	879	3	879874297
495	496	5	888632888
6	274	4	883602501
151	9	4	879524199
393	29	4	889729398
537	653	4	886030738
379	271	3	886835602
452	924	5	885816916
57	105	3	883698009
104	255	1	888465604
52	285	5	882922227
421	448	3	892241687
457	8	5	882397734
271	521	5	885848373
54	328	4	880928957
327	631	3	887747133
469	483	5	879524177
528	238	3	886101782
367	563	4	876690077
499	657	5	885599413
429	387	4	882386051
50	268	4	877051656
79	93	2	891271676
621	135	5	885596819
479	483	4	879460844
224	329	3	888082187
346	250	3	886274255
25	837	4	885852611
59	746	5	888204642
380	521	2	885479397
276	53	4	883822485
189	162	3	893266230
570	245	1	881262497
450	136	5	882812349
402	258	4	876266650
627	179	5	879530536
286	172	4	889651549
526	408	5	885682562
537	275	4	886029806
56	778	4	892678669
601	496	4	876349302
388	333	5	886439561
429	761	2	882386711
487	128	5	883531333
191	750	4	891560253
416	696	3	876697524
448	1602	4	891888042
151	463	5	879525002
308	679	4	887739426
417	642	5	879647947
545	88	3	879901941
589	259	5	883352631
551	651	4	892776750
318	1063	3	884495973
562	501	5	879196653
580	1028	3	884125829
145	342	4	882181205
588	423	3	890015649
6	178	4	883600785
59	649	4	888205660
394	184	3	880889010
483	109	5	882165734
468	273	2	875280499
318	739	5	884496984
110	1210	3	886989191
392	304	4	891037720
610	483	5	888702859
621	541	4	874964605
319	689	3	881355802
518	273	5	876823804
605	137	5	879425432
145	652	5	882181571
186	203	5	879023529
38	405	5	892432205
365	895	4	891303515
514	357	4	875462901
104	405	3	888466028
290	732	4	880473777
152	692	5	880149963
592	195	4	882955863
297	4	1	875240201
181	818	1	878963380
291	798	4	874871655
553	481	3	879948806
406	190	5	879793210
378	409	2	880044642
6	473	2	883600111
506	58	4	874874985
301	142	3	882078420
31	328	2	881547746
605	180	4	879424315
537	235	1	886030317
595	825	2	886921606
455	1197	4	879109565
320	453	3	884751610
276	393	4	874792094
430	50	4	877225516
503	435	3	880472125
338	427	4	879438419
6	408	4	883599075
145	1215	2	888398400
145	572	5	888398747
343	527	5	876404757
442	273	4	883390328
409	283	4	881109264
328	29	3	885048930
618	2	2	891309091
393	566	3	887745717
128	181	4	879966954
592	264	2	882607528
621	451	1	874963028
526	919	3	885682400
178	506	3	882827084
277	124	3	879543421
276	658	4	874791194
119	210	5	874781407
174	9	5	886439492
548	31	5	891044481
130	354	5	888211701
454	693	2	888267315
276	1244	3	874836608
508	317	4	883767246
26	1011	3	891371597
506	538	3	880908452
405	52	1	885546379
292	844	5	881104481
275	96	3	880314914
615	289	2	879447670
529	321	4	882535353
125	520	5	892836309
327	202	4	887822400
354	558	4	891217082
608	695	5	880405565
94	173	4	885872758
497	741	4	879361707
533	10	2	879192414
532	879	3	892519328
478	763	5	889388375
592	197	5	882955863
526	678	1	885682214
184	93	4	889907771
177	288	5	880130467
618	131	4	891307343
6	538	2	883268483
308	428	5	887739426
181	1302	1	878962086
498	1070	3	881959103
92	780	3	875660494
498	603	4	881955960
163	300	3	891219977
407	25	3	876339975
28	176	5	881956445
426	99	4	879444081
249	480	5	879572210
18	613	5	880129769
378	796	2	880333626
592	271	4	882607647
517	275	5	892660728
504	180	4	887837918
479	282	5	879460049
591	204	4	891031500
250	181	4	878089393
452	245	2	876216206
593	65	3	875671674
472	1036	4	875983484
541	215	4	885595771
291	85	2	874877699
389	525	4	880165277
442	695	5	883387935
378	703	4	890572396
450	507	5	882373020
7	597	3	891353744
221	469	3	875245481
197	38	3	891410039
406	89	4	879446361
486	1272	3	879875154
450	490	5	882373786
566	512	4	881650148
308	135	5	887737243
495	227	5	888636899
256	657	5	882164727
239	228	2	889180651
577	12	4	880474257
504	579	4	887911391
184	283	5	889913687
350	489	4	882347465
520	25	4	885170476
545	217	5	879899934
605	284	2	880762139
378	28	4	880045989
600	526	4	888451750
270	121	4	876954093
524	281	2	884323464
454	740	2	888266433
174	1262	5	886434566
365	235	2	891304278
624	864	3	879793198
474	73	3	887928793
222	508	3	877563326
416	658	5	893214226
65	88	4	879217942
410	340	2	888626506
568	6	3	877907235
457	52	4	882398055
207	414	2	876078916
441	683	2	891035350
204	321	1	892388900
322	528	5	887314418
605	15	5	879427151
405	233	1	885547952
385	250	3	879440701
73	153	3	888626007
537	349	1	886028845
104	534	2	888465554
533	1	4	879192521
35	876	2	875458970
623	523	4	891034756
454	451	4	888267455
294	100	4	877819265
303	475	4	879467155
472	72	5	892791017
622	12	5	882669468
590	244	3	879439431
15	291	3	879456084
170	687	3	884706063
620	565	4	889987682
551	384	1	892785223
458	473	4	886395022
354	251	5	891216691
53	7	3	879442991
250	751	2	883262694
399	1480	3	882350899
560	281	3	879976828
89	237	4	879441381
455	405	3	879109764
527	59	5	879455792
585	707	5	891282894
271	659	3	885848827
405	1224	1	885546487
435	944	2	884133911
586	403	4	884061807
592	876	1	882607690
621	181	5	874965408
250	367	4	878090330
293	895	3	888904410
608	193	4	880405824
152	133	5	882474845
581	847	3	879641787
279	666	2	890451373
1	26	3	875072442
602	125	4	888638674
615	644	4	879448599
554	576	4	876549377
543	202	4	874863734
608	1113	3	880406862
527	19	3	879456611
486	864	3	879875041
22	163	1	878886845
318	215	2	884496218
592	263	1	882607779
466	455	3	890285113
181	322	1	878961814
572	1010	2	879449683
493	754	3	884129868
301	1283	4	882075386
145	1025	4	877343020
391	546	3	877400037
454	107	3	888267087
44	90	2	878348784
457	425	4	882397828
535	630	2	879619144
458	287	4	886394822
303	960	4	879467361
545	69	4	884133906
13	754	4	882140718
352	194	3	884290361
551	1207	1	892785300
286	527	4	877531407
406	64	4	879445430
311	1221	4	884364502
450	510	4	887660722
405	584	1	885548785
338	213	5	879438250
465	529	3	883529984
592	42	5	882955918
568	286	3	877906547
179	362	1	892151231
406	945	3	884631010
620	465	4	889988232
460	253	3	882912316
313	152	3	891016878
484	97	5	891194957
267	826	3	878971266
592	411	2	882608457
478	469	3	889395879
468	275	4	875280143
303	1215	1	879544435
406	607	4	882480511
573	205	3	885844674
399	26	2	882510126
380	750	4	885477859
506	81	1	874874000
244	197	4	880605838
414	258	5	884998953
507	328	5	889964162
139	150	4	879538327
551	808	3	892783791
498	271	2	881962988
207	175	1	877845982
393	1440	3	889731359
414	260	3	884999193
399	156	3	882342537
532	865	2	888630531
534	471	5	877807935
6	427	4	883600707
561	436	4	885807843
447	176	4	878856148
85	1172	4	879453781
633	1132	2	875325691
538	215	5	877107536
361	212	5	879440941
148	222	4	877398901
566	95	2	881649913
465	257	4	883530818
567	273	5	882427068
601	109	4	876346930
560	480	3	879975613
78	813	2	879633745
634	458	4	875729148
299	23	4	878192154
181	409	2	878963276
363	506	2	891496077
429	780	3	882387685
522	133	3	876961314
604	183	3	883668021
249	806	5	879572167
188	470	5	875073647
561	1069	4	885808053
417	797	3	880952656
299	25	3	877878227
553	648	4	879948552
378	365	2	880318158
322	157	5	887314244
535	151	4	879618338
494	15	5	879541475
176	874	4	886047118
64	194	5	889737710
535	282	3	879618091
463	7	4	877385180
11	544	4	891903226
308	148	3	887740788
308	8	5	887736696
551	1314	2	892783750
130	1028	4	876250805
536	385	4	882359085
553	490	4	879949073
585	190	4	891282808
537	85	2	886032123
311	498	4	884364931
33	879	3	891964230
238	301	3	883575855
627	281	3	879531504
600	550	4	888452071
336	765	4	877757516
399	508	3	882509971
351	328	4	879481550
561	304	3	891710572
39	269	4	891400188
216	42	5	880234469
560	813	4	879976478
625	172	4	891263057
596	258	3	883539011
290	1060	3	880732271
552	249	3	879222368
184	596	4	889907812
227	1011	4	879035834
214	603	4	891544089
536	176	3	882359726
569	252	3	879795551
455	301	2	879110767
141	248	3	884585039
552	620	3	879222738
458	425	3	886398246
474	1045	4	887927728
592	303	5	882607325
288	1358	5	886892241
407	123	3	876342671
588	347	5	890014648
437	463	5	880141008
94	281	3	891722576
496	246	4	876064198
66	121	3	883601834
365	125	3	891304152
422	458	3	875130173
3	181	4	889237482
618	697	3	891308063
634	273	3	875729069
542	1098	4	886532818
297	174	5	875410071
535	11	4	879618849
627	210	3	879531248
110	313	5	886987183
246	1228	1	884923971
479	732	4	879461120
151	523	5	879524173
588	1039	4	890024611
123	276	4	879873830
56	154	2	892911144
542	58	4	886532571
305	751	3	886307971
181	275	3	878962720
515	310	3	887658975
385	945	5	879441313
492	923	5	879969878
246	633	3	884920997
567	611	4	882425998
514	69	4	875309276
590	276	4	879439645
114	357	4	881259525
352	302	4	884289619
301	465	4	882077811
553	99	5	879948508
52	258	5	882922065
128	1192	2	879967576
23	145	3	874786244
577	561	4	880474955
276	252	3	874787006
417	1228	2	879649304
478	255	4	889398363
176	321	4	886047176
543	664	4	874863336
298	435	5	884182573
230	239	4	880484320
588	623	3	890026939
98	428	5	880498834
478	137	4	889398260
87	235	3	879877208
405	195	5	885544881
312	491	5	891699702
406	624	5	879793112
536	648	3	882359678
561	382	4	885807842
497	746	5	878759777
624	271	3	879791884
442	161	3	883390497
59	87	4	888205228
102	260	2	883277645
548	991	1	891044050
599	1152	4	880951623
545	444	3	879899978
452	482	5	885544110
269	647	4	891447815
416	660	5	893213404
174	15	5	886434065
298	951	4	884183130
499	326	3	892501059
405	234	5	885548275
95	186	5	880573288
442	550	2	883390466
279	186	5	875309482
484	144	4	891195298
345	239	4	884993485
537	498	3	886031105
71	14	5	877319375
544	689	2	884795706
248	64	5	884534735
466	89	3	890284819
210	167	4	891036054
342	47	5	874984430
224	748	3	888082099
287	546	4	875334271
544	325	1	884796016
405	219	5	885548384
470	125	4	879178969
561	193	3	885808673
435	199	5	884132072
630	934	3	885667624
325	236	3	891478695
417	69	3	879647471
632	622	4	879459418
535	478	5	879617931
402	42	4	876267173
620	294	5	889986557
269	956	3	891448475
361	694	4	879440774
407	159	3	876338453
495	575	3	888637477
530	319	3	891568424
314	257	5	877886413
489	294	3	891366748
608	886	1	880402564
405	661	3	885546025
450	135	3	882373231
23	250	4	874784338
221	1185	3	875246710
457	509	4	882398086
18	285	5	880130333
271	461	5	885849582
545	161	4	879899472
587	303	4	892871068
453	168	4	877553708
201	216	4	884111360
7	134	4	892134959
547	347	4	891282680
449	983	2	879959331
296	144	4	884197131
381	151	5	892697526
458	430	5	886398543
158	187	5	880134332
398	710	2	875716830
425	79	4	878738335
356	286	3	891405721
312	191	5	891698334
496	561	5	876068582
448	333	2	891887161
291	210	5	875086491
2	25	4	888551648
417	13	2	879646591
499	69	5	885599718
561	735	3	885809712
51	173	5	883498844
614	411	3	879465452
559	1101	4	891035111
294	235	3	877819532
120	742	4	889490549
472	584	1	875980377
399	781	2	882350617
381	15	2	892697358
7	194	5	891351851
178	143	4	882827574
577	1032	3	880475561
621	423	4	880739654
373	1110	4	877107379
504	1133	3	887910871
306	111	4	876504442
387	99	5	886483620
64	652	2	879365590
326	481	1	879874964
213	258	4	878870226
620	121	5	889987825
510	678	4	887667780
3	338	2	889237297
482	127	4	887644063
637	100	4	882902924
190	544	4	891033806
416	312	3	885114480
425	636	4	878738596
308	404	3	887736998
18	649	3	880131591
505	378	5	889333466
640	11	4	874777440
512	302	4	888578289
548	603	5	891044356
214	196	4	891544493
323	258	4	878738826
198	132	4	884208137
148	175	4	877016259
417	395	4	879649199
335	355	3	891567053
418	288	5	891282836
198	655	4	884209188
497	186	4	878759806
87	414	3	879876673
343	265	2	876406878
387	121	2	886481228
543	647	3	874864182
116	285	4	876454023
130	589	4	875216717
622	30	4	882670190
548	307	4	891042474
588	1041	2	890027063
481	692	4	885828339
632	164	4	879458692
416	821	4	886317146
416	364	2	886319855
194	238	5	879521396
344	198	5	884814507
409	28	2	881107943
579	100	4	880952201
642	1039	5	885602630
385	502	3	879446235
194	91	3	879524892
27	9	4	891542942
327	482	4	887745661
458	1011	3	886394471
62	62	3	879375781
295	629	5	879518780
116	325	3	876452186
85	813	4	879452664
158	202	5	880135001
585	639	4	891283921
268	1228	1	875744357
374	247	1	880936522
553	86	3	879948771
336	1188	3	877757418
630	717	3	885667661
472	751	5	892790628
435	392	3	884131404
510	259	2	887667708
389	1041	3	880088269
445	346	5	891200869
206	1062	3	888180018
572	1137	3	879449708
82	228	3	878769629
32	742	3	883717628
254	389	3	886473852
346	318	5	874948105
72	170	3	880037793
601	179	5	876351073
391	59	5	877399745
554	227	3	876369198
447	1046	3	878856602
600	176	5	888451665
540	240	3	882157662
536	470	5	882360530
588	333	5	890014710
234	649	3	892335870
509	332	2	883590800
214	1073	5	892668130
592	457	1	882607779
387	230	3	886483194
552	866	3	879222002
642	951	3	886568618
617	606	3	883788929
286	433	5	877531537
373	217	3	877098821
160	763	4	876768025
83	371	3	880308408
387	192	5	886484336
450	735	4	882377590
298	22	4	884182965
442	100	2	883388325
207	735	4	877878688
288	511	4	886373509
72	461	3	880036824
201	172	5	884111269
642	38	4	885843141
623	815	2	891034053
618	1071	1	891308542
85	210	3	879454981
508	121	2	883767047
82	288	3	876311518
624	748	3	879792109
102	228	4	888801465
334	936	3	891544764
626	288	3	878771243
488	483	3	891293660
325	443	4	891478817
293	658	1	888907499
144	475	1	888104032
460	273	4	882912371
313	133	5	891014956
306	286	4	876503793
502	539	3	883701980
23	174	4	874785652
464	298	4	878355061
517	50	5	892660727
194	449	1	879554897
468	423	4	875296868
312	487	5	891699655
577	281	3	880470447
416	1016	5	893213444
417	388	3	879649178
562	427	4	879195244
498	985	1	881961877
514	135	4	875311193
305	91	2	886323303
551	715	1	892785128
85	465	4	879454437
447	742	3	878854658
308	856	4	887738387
294	249	5	877819941
613	303	4	891227111
334	74	2	891549246
327	357	4	887747338
349	1128	3	879466062
500	61	4	883875431
373	603	4	877098262
429	662	3	882386309
535	121	4	879618123
530	172	4	883790882
454	612	3	881960145
378	281	3	880044609
573	492	4	885843964
466	87	3	890285706
417	944	4	880952141
85	69	4	879454582
574	331	1	891279013
389	481	5	879991147
338	196	2	879438505
57	8	4	883698292
541	82	3	883871562
489	259	2	891445743
495	2	2	888635595
587	688	3	892871536
276	458	4	874786854
279	659	5	877756699
298	866	3	884183930
334	606	5	891545793
536	195	4	882359431
592	291	3	882609008
497	940	2	879362954
643	419	4	891448002
600	27	3	888451977
389	407	1	880614292
104	130	1	888465554
468	214	5	875288771
234	863	5	892079689
270	443	3	876955976
454	356	1	888267279
606	966	5	880923745
290	229	3	880473557
174	151	3	886434013
14	427	5	890881433
500	246	5	883865128
145	328	5	875270006
54	338	3	880929490
539	155	4	879788480
295	559	4	879518674
436	218	4	887771123
642	921	5	885603849
262	95	3	879793503
623	642	3	891034472
463	151	4	877385341
378	591	4	880044385
397	475	4	885350045
312	837	4	891699426
618	944	2	891309266
486	237	4	879874629
1	158	3	878542699
244	527	5	880606155
532	472	5	893119335
1	37	2	878543030
478	42	5	889388763
561	645	3	885808767
573	176	3	885844481
491	285	5	891185919
375	302	5	886621795
642	746	3	885602483
455	125	3	879109133
615	660	4	879448882
373	70	4	877099968
60	429	5	883326733
323	293	4	878739299
328	286	5	885044452
537	491	4	886030584
510	288	3	887667545
109	790	2	880580662
145	354	4	891509877
280	80	3	891701998
468	160	3	875295148
621	72	2	874962900
23	134	4	874786098
640	53	4	874778274
280	1048	4	891701002
644	100	4	889076775
630	476	5	885667108
353	258	5	891402757
560	1171	3	879976807
621	4	4	874962988
435	246	5	884134345
595	742	2	886921521
523	189	5	883701800
312	531	5	891698254
374	1248	3	880938044
286	1038	5	884583549
644	748	4	889076222
11	549	4	891904617
392	246	5	891038110
429	1011	4	882387731
446	359	3	879787226
551	334	4	892775970
13	760	1	882396914
291	427	4	874868304
297	455	4	874954611
76	56	5	875027739
561	202	3	885808867
371	452	2	880435634
457	173	5	882395049
334	12	5	891547016
592	258	5	882607476
110	1222	2	886989191
453	158	2	888205937
497	173	5	878759659
630	117	5	885666804
436	219	5	887770064
198	200	4	884207239
44	423	4	878348111
334	886	4	891544233
490	515	3	875427224
608	729	4	880407079
622	240	3	882590420
615	294	3	879447613
21	289	3	874950972
83	755	5	887665423
488	385	4	891294014
450	842	4	882376446
551	354	3	892775752
301	693	5	882076806
144	251	4	888103929
109	386	1	880579916
102	373	2	888802508
506	892	1	888848224
633	176	3	875325577
361	86	4	879440941
215	237	4	891435761
599	1095	4	880952316
457	554	4	882549682
303	1218	4	879484350
543	1619	3	874865635
328	684	5	885046537
577	230	3	880474357
624	742	4	879793093
625	258	4	891262561
454	520	4	881959607
534	370	4	877808260
629	58	4	880117215
506	140	3	874873327
538	568	3	877107491
417	709	3	879647355
510	1025	3	887667780
303	379	4	879485546
320	769	3	884751288
551	56	5	892776450
83	781	4	883868890
537	101	2	886031860
506	38	3	885135912
636	222	5	891449148
481	1039	4	885828732
526	312	2	885682295
253	222	4	891628548
193	1074	3	889126453
405	482	3	885544739
452	286	4	876298932
385	1462	4	879447555
573	632	4	885844007
44	89	5	878347315
293	286	3	888904265
460	258	3	882910637
137	89	5	881433719
317	288	4	891446190
607	528	4	883879556
268	50	5	875309719
94	589	5	891720786
28	117	4	881957002
522	128	4	876961133
442	203	3	883391146
599	934	3	880953441
373	180	3	877098678
85	168	4	879454304
315	770	3	879821348
249	191	4	879572167
497	2	1	879310883
342	1528	3	875318585
540	126	3	882157105
638	183	4	876694704
419	478	5	879435785
466	568	3	890285034
344	372	4	884901469
551	1035	2	892778244
43	312	4	883953502
642	728	4	886131674
326	182	2	879876861
640	173	5	886354270
401	815	3	891032662
58	1006	2	884304865
344	1014	4	889814600
407	385	4	875045658
201	402	2	884140975
262	52	3	879792331
363	451	2	891497130
536	542	1	882364876
22	109	4	878886710
478	111	3	889397582
293	272	4	888904180
213	521	4	878955474
184	118	2	889908344
13	194	5	882141458
642	1469	4	886568725
54	151	2	880936670
550	538	5	883425812
580	294	4	884124337
553	479	5	879948386
325	1230	3	891479737
478	72	1	889397841
82	511	3	878769948
548	345	1	891042194
542	479	4	886532265
458	405	4	886395022
19	325	4	885412251
550	310	5	883425627
345	433	4	884992142
527	317	4	879456405
534	322	4	877807461
562	727	5	879196267
111	258	4	891679692
235	338	1	889654821
145	650	4	875273120
427	681	5	879701326
633	526	4	877212250
379	88	4	880525968
90	497	5	891384996
541	452	3	883874518
246	11	4	884922512
253	1468	3	891628142
592	1319	1	882608234
95	203	3	879198888
324	50	5	880575618
551	291	4	892778337
472	1228	4	875983270
542	790	3	886533090
606	756	3	878146986
31	1021	3	881548082
457	448	4	882548537
230	99	3	880485066
145	405	3	875270970
13	846	2	882141997
470	284	4	879178884
334	228	5	891547894
533	742	4	879192681
392	324	1	891037720
445	324	1	891199297
533	21	3	888239930
635	300	3	878879107
630	1040	4	885667660
194	241	2	879527725
178	316	4	888513290
72	521	4	880036718
298	205	5	884181969
493	258	5	884129725
60	275	4	883326682
385	276	3	879440098
108	319	5	879879662
21	200	5	874951695
246	228	3	884921558
592	952	4	882608699
413	270	4	879969027
585	638	4	891284016
146	271	3	891457749
489	286	4	891366571
421	12	5	892241458
514	405	2	875463386
91	187	5	891438908
524	679	2	884636746
620	1035	4	889988232
462	313	5	886365231
511	908	4	890004938
532	914	5	893118711
437	99	4	881001946
500	298	4	890009939
455	87	3	879110905
74	294	4	888333311
393	72	4	889730045
130	289	5	874953291
474	209	5	887927670
85	631	4	886282927
85	180	4	879454820
642	105	5	885606482
281	310	4	881200264
361	659	5	879441324
648	473	3	882211965
449	748	2	879959273
497	109	4	878759659
330	168	3	876546439
357	546	5	878951729
102	218	3	888803002
308	239	3	887740033
298	393	4	884183099
286	315	5	889651138
292	462	3	881105657
504	537	3	887910811
622	120	1	882592643
398	1020	3	875659843
456	232	2	881374389
13	430	5	882139495
401	478	2	891033497
450	714	4	882472144
474	227	4	887926872
385	473	3	879440584
189	191	5	893265402
500	742	3	883865290
577	808	3	880475094
506	258	4	884517178
57	42	5	883698324
524	670	4	884637203
632	25	1	879459418
506	878	3	874872812
330	993	4	876544632
630	127	2	885666536
633	288	2	875324233
194	155	3	879550737
488	83	4	891294530
234	525	4	892078984
514	651	4	875462901
456	806	3	881373617
566	25	2	881651077
551	825	5	892784049
393	228	3	889728385
588	289	2	890015063
184	1160	5	889907363
481	427	4	885828807
624	952	3	879793129
592	238	5	882956321
543	185	4	875662979
638	472	3	876695307
303	109	4	879467131
642	1033	3	886569278
525	118	3	881086393
271	494	4	885848770
83	161	4	887665549
591	275	4	891039974
44	260	4	878340905
603	181	5	891956154
6	166	4	883601426
107	288	3	891264432
535	44	4	879619035
36	1026	5	882157581
267	218	4	878972650
405	58	1	885546247
484	257	5	882079956
337	831	1	875236281
276	47	4	874787407
160	192	5	876861185
639	306	4	891238550
21	561	1	874951761
300	288	4	875649995
459	546	1	879563367
90	1134	3	891385752
534	325	4	877807461
385	131	4	879445754
18	969	3	880131106
642	1415	4	886569783
595	597	2	886921634
311	1041	3	884366334
634	286	5	877018125
603	748	5	891956302
592	273	5	882607986
324	289	5	880575163
550	304	3	883425743
249	56	5	879572189
10	529	3	877892438
56	97	3	892677186
532	526	5	893119415
556	64	5	882136162
506	47	4	874876486
600	226	4	888451977
621	559	5	874964915
385	525	4	879444685
405	149	1	885549746
280	79	4	891700453
545	689	4	879898362
534	742	5	877807653
13	355	3	888688733
269	365	2	891448738
431	689	3	881127786
621	293	3	880227385
146	319	4	891457538
405	75	2	885546069
297	230	2	875238814
443	286	5	883504521
221	178	4	875245989
221	181	4	875244087
82	21	1	884714456
226	652	3	883889012
479	189	2	879461298
595	368	1	886921977
507	1089	5	889966088
187	69	4	879465566
466	127	3	890284766
585	1018	2	891286059
26	121	3	891377540
542	684	4	886532238
422	98	5	879744014
399	551	1	882349022
327	204	4	887818658
542	818	4	886533112
499	516	4	885599572
334	318	4	891545926
403	597	2	879786747
335	342	2	891566976
617	217	1	883789507
346	276	1	874950029
280	678	2	891700124
650	630	5	891371061
393	270	5	887742040
592	689	2	882607690
514	14	3	875318331
296	1160	4	884196964
251	45	5	886271855
189	83	4	893265624
448	1176	2	891887393
590	126	5	879439316
422	551	2	879744218
644	823	4	889076997
262	443	3	879792027
626	324	4	878771281
21	981	2	874951382
201	222	3	884112201
612	9	3	875324876
487	300	5	883441026
618	282	3	891307289
303	801	1	879543679
642	210	5	885842610
537	259	1	886029116
342	482	5	875318936
328	752	2	888641528
642	135	3	886131953
498	275	3	881955348
552	1620	3	879222071
276	274	3	874791960
566	157	5	881649985
63	302	3	875746809
452	432	2	875264432
606	746	5	880925394
459	148	5	879563367
194	483	4	879520916
106	275	4	883877219
500	1018	3	883875756
76	1019	3	879576256
525	595	2	881086803
624	886	4	879792251
429	91	3	882386260
508	1135	3	883777382
2	273	4	888551647
104	311	1	888442112
